transaction_id,client_id,merchant_id,merchant_category,merchant_country,amount,currency,timestamp,hour_of_day,day_of_week,is_online,is_international,is_fraud,fraud_type
4c6f1491-0b3b-494e-9061-420c15f1a3fe,03321556-aaa2-44a3-97d3-64ec2d9996fd,f41de28f-74ba-4038-8982-895c24697c9f,ecommerce,DE,82.94,EUR,2026-01-12 11:31:23.378291,11,0,False,True,0,
59da8503-333f-43a3-ad9b-d2626cfb06a4,0dd6af75-5f28-4d50-9031-f6029d76e2f9,f2f69b41-2df4-4f1c-91e8-63186704e93b,carburant,FR,83.3,EUR,2026-01-12 07:25:04.978291,7,0,False,False,0,
79c600da-9b9f-40ad-a7fb-6aae382e6bd1,c5a7f4d7-5faa-46ac-88e3-10a42254e358,76fd8ac4-8c71-4a66-870f-5cc0a6170ec8,restaurant,FR,25.91,EUR,2026-01-12 10:44:06.578291,10,0,False,False,0,
d32677d9-986a-4e32-83d4-574958503db9,6f386d7e-e4ad-47f8-8d01-f1daa79a2619,981ddfa7-a4a4-421f-8ad1-9d9827ff85eb,ecommerce,ES,100.32,EUR,2026-01-12 07:19:27.178291,7,0,False,True,0,
4f2ba468-6e44-4dfc-8c4f-29bd250b45a0,77ae31e9-19d8-4c43-86f1-7db9f8458d8a,dcb0d812-64a8-48ff-b1be-4e12c9eb5080,carburant,FR,77.72,EUR,2026-01-12 15:21:40.778291,15,0,False,False,0,
306d1423-66e2-4e43-a694-d133fb26fb38,05bec24d-cda2-40f0-934f-0a4b8269655e,3e97b37f-4c0e-4b59-bbb6-0b8d004409ca,supermarche,FR,61.76,EUR,2026-01-12 16:33:09.378291,16,0,False,False,0,
609f6a91-c780-4402-8939-e4d33a37566d,34d8b901-a792-4575-bb93-9810ebd4a27f,700a3f91-d487-452c-acac-50de32821c1c,supermarche,BE,67.09,EUR,2026-01-12 11:59:52.978291,11,0,False,True,0,
15928118-bae1-4fef-8575-605435213901,83f86892-02fb-4b0a-b340-597e1ddb5012,2881cc47-98ae-4f31-9897-03fb8296db22,ecommerce,FR,24.55,EUR,2026-01-12 19:54:10.578291,19,0,False,False,0,
c5753c97-60f5-47e6-8c3e-407ecbacdb35,bb33a600-27a9-46ef-9355-79b428876e18,ec4ac7ce-46fb-496c-a461-a71a7b5538ed,supermarche,FR,36.32,EUR,2026-01-12 12:07:05.178291,12,0,False,False,0,
83528b87-e94e-4b04-9a63-0eb9d44938fd,84838be7-6a50-47e6-a0f6-d789be5e118e,87690bbe-3844-420e-8ee5-145cf0dc710a,supermarche,FR,13.62,EUR,2026-01-12 10:23:53.778291,10,0,True,False,0,
e5a27488-d182-40cf-a865-c7c85d74dc48,2d1dba0b-cf94-42d3-93c8-4befc10d98af,b43e7b63-a54f-48d6-bbfb-7ffa4d5a7511,ecommerce,FR,208.0,EUR,2026-01-12 22:19:10.378291,22,0,False,False,0,
d3c640fe-89a9-4aee-9fa2-1cdd80ebd08c,3917e347-d234-486e-89a9-a20a6552f6c3,734ebaae-826e-4e7f-bf35-28e3360fbdba,electronique,FR,1.0,EUR,2026-01-12 23:46:24.978291,23,0,False,False,0,
650157bb-310c-4b7e-af86-f3bb622cd26d,704cf1fa-7ee1-41b9-b480-718aa048833b,d4903fa0-4a4e-4ebb-aff3-cab0949f0750,pharmacie,FR,79.61,EUR,2026-01-12 17:10:19.578291,17,0,False,False,0,
0cc36bbd-b7c7-4880-b8db-e0644d62df2a,d3903142-3e5b-40e3-a7af-f63844e309d9,2879dff7-ce3e-4917-920c-3686605ee741,restaurant,DE,62.73,EUR,2026-01-12 04:56:18.178291,4,0,False,True,0,
cbf44770-831e-4aa8-8f01-87ebb8ab8eae,e8984289-b619-46d1-b631-b1f2ee0543dc,9f45d34f-a245-430b-85ea-c7fb1b011cc7,supermarche,FR,52.91,EUR,2026-01-12 19:06:34.778291,19,0,False,False,0,
dab7cf9b-fa1d-40db-bfbb-282330c49357,b7058478-c622-4b2d-bc1d-ab0677325d20,9afdb9ca-6dc4-4f25-a28c-e72d42c654de,supermarche,FR,1.0,EUR,2026-01-12 10:28:09.378291,10,0,True,False,0,
01eccb3e-9770-47fc-ade9-588c4b39a546,5f613ed4-a135-45f3-b863-07d48aec9910,9956fbad-baee-4398-9e1e-0f2f0258fbc6,supermarche,FR,50.55,EUR,2026-01-12 07:19:51.978291,7,0,False,False,0,
2820c735-1c5b-4847-9199-1dc92358b9b6,de38f404-b72d-42bd-a53d-10323f9ae93d,8e2c710f-86d5-406e-ae6d-15fa91a9c3ec,restaurant,FR,33.72,EUR,2026-01-12 10:32:07.578291,10,0,False,False,0,
b3cf51c7-6db6-4fe6-8aec-8e591f4a128e,444338c8-2955-44f0-9ee8-177858e100b2,83edd051-b459-44de-a88e-4c23a4cf2ea8,transport,FR,19.63,EUR,2026-01-12 16:19:42.178291,16,0,False,False,0,
50ae7f70-5df2-4655-8b80-8679a9d93183,b0d6535d-e640-41d2-8a5c-886c1656bd49,67a8fc5c-32a9-45a8-b85d-41c1b2e1a7ea,electronique,FR,246.96,EUR,2026-01-12 12:13:14.778291,12,0,False,False,0,
80bb25ca-6291-429d-8169-8665da474ab4,de38f404-b72d-42bd-a53d-10323f9ae93d,c250f56b-2b7a-4cd6-a8ce-3db1e0088fa0,supermarche,FR,126.21,EUR,2026-01-12 09:46:30.378291,9,0,False,False,0,
80a09dd7-58a7-4599-8e86-510183de944a,bde49c2d-8f9a-45c6-aec5-8939d803681e,855a87cf-c96e-43c6-8777-99f5089fa129,restaurant,DE,48.3,EUR,2026-01-12 20:48:41.978291,20,0,True,True,0,
7c3b2a36-fbc0-4c75-8771-49be2228cd1f,ad2b90e9-ea73-4a48-a4b6-316608b7f3e1,8e82970a-8ae0-4cc6-90f7-e18588d01847,restaurant,FR,16.51,EUR,2026-01-12 16:56:15.578291,16,0,False,False,0,
5510a1a5-f4f2-4507-a59e-fbe3c64d7d6e,cc78f2a3-1ff3-4f85-82cf-1f4dcd025617,6ba251c6-70d7-4c4e-81cf-9bf7dcf36e63,pharmacie,BE,1.0,EUR,2026-01-12 12:11:39.178291,12,0,False,True,0,
de006a36-d795-49ad-9731-5f2b8aed313d,6db9f43f-5447-4031-8f08-1af50cf0cd89,397f3566-e13e-48b0-bbff-0fe3c10afe2c,restaurant,FR,28.46,EUR,2026-01-12 07:23:26.778291,7,0,False,False,0,
4f292b95-ff0d-4511-97b1-c51f4f5e3579,ed92b7ae-7ad0-4923-af37-3fe625d5ddc2,37619490-a2b4-404b-806e-1ed9ea291b5c,pharmacie,BE,38.6,EUR,2026-01-12 12:07:43.378291,12,0,False,True,0,
e1050564-1353-4521-9e5c-34b50ce2b244,0adb6d50-98b4-4cd1-9d30-ad19386b9300,43ac4fe7-1acb-46d7-8a06-72b5df201874,carburant,FR,92.4,EUR,2026-01-12 17:18:38.978291,17,0,False,False,0,
372d60d4-8a6d-4ac3-a8d7-957340172e15,64cdb2dc-2375-4d7a-8d16-73150e7bbb7b,dd3834bb-4c5a-447a-b944-0c65829d334d,pharmacie,FR,28.94,EUR,2026-01-12 21:51:15.578291,21,0,True,False,0,
0e6bb01a-0ec5-4361-b159-ad45a279d66d,f114cb09-a7a4-43e8-b3cf-40d56825d761,9956fbad-baee-4398-9e1e-0f2f0258fbc6,supermarche,FR,85.46,EUR,2026-01-12 08:23:30.178291,8,0,False,False,0,
32de3ee0-613e-4f4d-95ce-c2750d804878,4a4f0f21-73fc-4c77-8123-ad4fb542ad4f,55246a67-4d65-41b7-ace7-585b72753f03,supermarche,FR,142.41,EUR,2026-01-12 10:48:46.778291,10,0,True,False,0,
e0685171-5bb3-40d1-b24e-9d7b15c93720,491de9af-102c-4d3c-ac2b-82d8908c86f9,2879dff7-ce3e-4917-920c-3686605ee741,restaurant,DE,51.31,EUR,2026-01-12 09:44:01.378291,9,0,False,True,0,
a7ea7615-98e2-4e33-992e-176b2b19f5aa,07760cff-c36d-4ceb-a047-34aadd835f7b,9956fbad-baee-4398-9e1e-0f2f0258fbc6,supermarche,FR,63.08,EUR,2026-01-12 06:26:59.978291,6,0,True,False,0,
ba7c82f6-9e1c-41af-8f8a-f68bce86a330,d2ae2230-a80f-4f04-8f83-2ef857fd466a,9e37cf7a-b4d1-40f5-857c-a03701a260a0,pharmacie,FR,39.51,EUR,2026-01-12 08:17:42.578291,8,0,False,False,0,
ad578548-1cc3-4abe-85b7-83fc5231114e,1563b15c-c128-4bcd-8430-71afd5492b73,89692f87-c8dd-4e41-ac04-f1a6bddf5225,carburant,FR,71.08,EUR,2026-01-12 18:04:36.178291,18,0,True,False,0,
a9762c22-1a13-400d-9787-569aeee79ed8,b7833394-8de3-4df2-8851-fcd31085e245,c560defc-f8bf-4b68-81f9-c8cec4549fec,supermarche,FR,112.23,EUR,2026-01-12 21:03:27.778291,21,0,False,False,0,
100f3a69-ee09-4457-96f3-95f141bb9281,dc131d4d-af62-48c6-b34a-90e263f8c751,3e97b37f-4c0e-4b59-bbb6-0b8d004409ca,supermarche,FR,39.91,EUR,2026-01-12 15:37:36.378291,15,0,True,False,0,
684509c8-237c-4461-971f-8cf46e7c2edc,83687971-889e-4b74-b901-20837d90e2a0,83edd051-b459-44de-a88e-4c23a4cf2ea8,transport,FR,56.58,EUR,2026-01-12 18:52:50.978291,18,0,True,False,0,
bc19e961-f8b6-48e4-bd02-d57014336f8f,7a71260f-e69b-4f9f-bc81-93bf8529ad4d,9f45d34f-a245-430b-85ea-c7fb1b011cc7,supermarche,FR,67.05,EUR,2026-01-12 12:51:40.578291,12,0,True,False,0,
bd49391b-36d7-4ea7-a642-611d36e6badd,0a81d147-840e-4780-9652-c4915a021475,aef9fef0-bfbc-4e01-b0ac-197f3a0c2ebe,supermarche,FR,44.93,EUR,2026-01-12 12:40:08.178291,12,0,False,False,0,
b16c4f11-2e20-4383-970f-12ee8eeaa6b7,bef21334-ee6b-4b21-90d0-bc310baccee7,aef9fef0-bfbc-4e01-b0ac-197f3a0c2ebe,supermarche,FR,10.1,EUR,2026-01-12 10:56:47.778291,10,0,False,False,0,
333d8be5-8994-4e48-bc37-c00391d30e2b,e6351d68-e5de-4080-91d7-64530175e231,2879dff7-ce3e-4917-920c-3686605ee741,restaurant,DE,41.46,EUR,2026-01-12 19:46:45.378291,19,0,False,True,0,
f6786d9d-6681-4616-a839-11fc7bdea1ce,a2fcfea3-95be-469e-b6bc-6012c4d3de3b,90bbd116-c544-464e-812e-f97ea8da6757,supermarche,FR,62.56,EUR,2026-01-12 11:48:10.978291,11,0,False,False,0,
53d083bc-5b6f-489e-bb06-eb40e2fefc22,b30c2ca3-9b2a-425c-b425-7c6d54cd8850,ca414d46-ec11-4e3e-a2d3-1535eb2ecdcc,supermarche,FR,85.01,EUR,2026-01-12 09:09:00.578291,9,0,False,False,0,
d597983c-053a-4fd6-9f96-f1567a64499f,a64f0b88-409c-44e1-aaa3-6d2b8229afe0,4ab3213d-17cf-4e16-b31f-5b6b977cbb57,supermarche,FR,43.66,EUR,2026-01-12 11:19:59.178291,11,0,False,False,0,
283b6e54-319c-4909-9416-99ef50c2e406,e06a670b-9a2a-4ee6-b0c8-5f988ef85eb9,7e487eed-c983-42a4-901c-847eb5cd3cc8,ecommerce,FR,229.87,EUR,2026-01-12 12:37:49.778291,12,0,False,False,0,
9be49b70-bb6d-4015-a78f-b5d31ae2d23b,68f15e39-920e-4d9e-9680-0baa2cab42e7,ada88e6c-868e-4802-af61-932cac40c8cc,supermarche,BE,29.93,EUR,2026-01-12 07:23:23.378291,7,0,False,True,0,
75da076b-dee9-4598-bafe-3318d9584043,29d2c62a-c273-469c-8b79-0cedaee7245f,807ce921-cb73-4165-9703-006038594afa,supermarche,FR,133.48,EUR,2026-01-12 07:35:27.978291,7,0,False,False,0,
50037f6b-55e2-4cd5-bf20-0c26d8aa20ba,8eae062b-58f0-4fba-ba0d-1af6d3acdca9,e9643c8e-5222-4536-ba7e-67f11a96b568,pharmacie,FR,1.0,EUR,2026-01-12 06:33:50.578291,6,0,False,False,0,
a0efafd0-2494-471f-9b4b-aabf7bade3e5,47b707aa-62a7-4dc9-bf53-6bb932f5a7bb,5436af76-4091-4a1c-ab2f-d3a0eb8125c1,ecommerce,FR,159.13,EUR,2026-01-12 14:50:10.178291,14,0,True,False,0,
1e622ca0-0db4-403c-95f6-62f0e99eb243,adbbbea3-de48-41cb-8f42-d6109f150d97,bdcf50d9-0ed5-4503-a750-0f84ddeacbc9,supermarche,ES,84.02,EUR,2026-01-12 14:47:23.778291,14,0,False,True,0,
3dd10d10-2869-4a68-936b-d633b8234070,026e1504-732a-4956-b9ce-c2ad8ea0a822,348971e4-770e-4b5c-bac8-fcbc9d5f10c6,supermarche,FR,33.18,EUR,2026-01-12 15:39:02.378291,15,0,False,False,0,
1a346338-c58b-4f1d-8c2f-95afd12ea17a,b10293c9-1b5e-428c-8bb6-55f21d009cd8,c250f56b-2b7a-4cd6-a8ce-3db1e0088fa0,supermarche,FR,81.98,EUR,2026-01-12 19:57:19.978291,19,0,False,False,0,
23bd0543-fbf7-42ba-a893-6ebca2e30c97,6f4e2cea-72be-4f07-b2e7-d7b5cc8ebdf4,855a87cf-c96e-43c6-8777-99f5089fa129,restaurant,DE,60.59,EUR,2026-01-12 05:22:39.578291,5,0,True,True,0,
2fcc3bbf-d207-4a62-9b0a-f82b1d4716fb,627333e1-fc02-4f22-9a84-823f8ec91ba5,19cf1c4d-a4ba-4952-91ec-b53a9752233e,pharmacie,FR,1.0,EUR,2026-01-12 16:28:13.178291,16,0,False,False,0,
bd24316a-03eb-48ed-8f8c-395cd202299b,b4906ca2-df7f-4138-b7bf-978324493657,f8370d22-0edb-44ca-924d-8044eb04cdde,restaurant,BE,45.05,EUR,2026-01-12 17:25:22.778291,17,0,True,True,0,
5e50d617-c12d-4539-a9e4-a67d658c7cae,d6ef46df-73b1-4cee-b528-9629cd731b3a,bdcf50d9-0ed5-4503-a750-0f84ddeacbc9,supermarche,ES,1.0,EUR,2026-01-12 11:54:03.378291,11,0,True,True,0,
6823df1d-0948-40de-a6c2-0af3d7d99fc6,d0aa1c89-330e-4b99-9d79-633ee20d8672,9640ee21-dd18-4d70-a4a2-8f17103df9b3,restaurant,FR,15.69,EUR,2026-01-12 11:58:08.978291,11,0,False,False,0,
940adf22-b43c-402b-9fc0-ddd63ac1a65a,8dea77c7-9fe3-4252-b358-8856afdce7fb,3fbe71ef-9e5d-47f6-b116-a59a1aac7d0c,transport,ES,112.02,EUR,2026-01-12 09:47:20.578291,9,0,False,True,0,
753bc03b-e183-406a-ad06-e0744a817227,59f12ebc-aac0-4cf5-8a70-0d6303de5b9a,74b458ee-65fb-4183-b140-f7e848eeacb7,pharmacie,FR,27.55,EUR,2026-01-12 19:34:14.178291,19,0,False,False,0,
da3e29b1-3c45-4a08-b901-8939d1801cba,83687971-889e-4b74-b901-20837d90e2a0,c39e6e2e-a1fa-4443-a6d6-a21cfe5b3845,supermarche,BE,18.04,EUR,2026-01-12 16:37:10.778291,16,0,False,True,0,
cbd40bf0-4a88-4a96-9ecb-663027799be5,eaefe399-f722-4304-a7c4-e8ccc752ad84,3db292a6-a9fd-40fb-918a-bf6d080be219,luxe,FR,701.03,EUR,2026-01-12 19:16:04.378291,19,0,False,False,0,
514900b8-b69f-458c-a637-a9ccfa62896a,d4381afa-6ab9-482a-98de-79ab0ad6ead2,ad6970bd-1a13-4f09-955b-2bafff031cfe,restaurant,FR,76.36,EUR,2026-01-12 11:42:12.978291,11,0,False,False,0,
d1311c24-e404-44c7-aeb6-38e995ca2ed9,d91d8e1c-8a98-448f-929f-fe6e19a5ba92,4e42c6eb-5f2b-41cf-ae04-51453b8e69df,restaurant,FR,1.0,EUR,2026-01-13 10:41:44.578291,10,1,False,False,0,
e0bfb105-c57c-43e4-9996-c382dd0e5af7,176d0f37-0c72-4f73-b4dc-4c5e95b1d2ae,f74fa174-c09c-402a-92ff-e41c85310efd,ecommerce,FR,25.38,EUR,2026-01-13 18:28:08.178291,18,1,True,False,0,
331d5ef4-addd-48b9-9a6d-a26f9b23ca48,6f4e2cea-72be-4f07-b2e7-d7b5cc8ebdf4,700a3f91-d487-452c-acac-50de32821c1c,supermarche,BE,124.9,EUR,2026-01-13 11:57:35.778291,11,1,True,True,0,
e6b39262-147f-4a67-a9db-03ac34bb4617,53cb4f71-24c7-49de-b08d-b7057bebd863,d571efb0-638a-4cac-8406-47be7ba6a566,carburant,FR,126.44,EUR,2026-01-13 12:49:10.378291,12,1,True,False,0,
84d81153-b3e8-4061-9a09-162beaae0e2e,88e6c422-4a3b-4a09-ad11-2c7cc2a512da,3f6e49f0-fd7f-486f-b5e1-f44535a6b6c0,carburant,FR,77.41,EUR,2026-01-13 15:29:24.978291,15,1,True,False,0,
3402ac94-8317-44f2-92b6-8a633316b41e,fb46fa8a-51c3-49a8-abe7-51746d682d2b,045b0c4f-36a3-4694-885e-7d5796e8d7fc,supermarche,ES,15.44,EUR,2026-01-13 05:05:17.578291,5,1,True,True,0,
925a92a3-33da-446c-9364-565921e06bf6,704cf1fa-7ee1-41b9-b480-718aa048833b,b43e7b63-a54f-48d6-bbfb-7ffa4d5a7511,ecommerce,FR,308.63,EUR,2026-01-13 11:07:09.178291,11,1,False,False,0,
66f1148b-d407-4af8-8126-8cf534210fb6,8b0b256b-d98f-4638-9d34-d22f6a6092c4,054924b8-f118-4ba4-8b44-f4015877ba96,supermarche,FR,128.78,EUR,2026-01-13 15:00:32.778291,15,1,False,False,0,
59314565-4dc8-4962-a0bf-153567f9d385,7e3cb909-29bc-4a2b-8d9c-9d2a9c4dbc9c,168fd2d5-4176-4d40-b971-73b49caff534,carburant,DE,96.97,EUR,2026-01-13 09:09:14.378291,9,1,False,True,0,
d4b82a55-1e28-4b82-8ac5-3e8d78aaea20,4791f849-e48b-49fc-9cc9-72c31071dec5,995c4dd3-17cf-4119-a820-c6d5839f9071,carburant,FR,59.69,EUR,2026-01-13 15:19:09.978291,15,1,False,False,0,
b99b5782-e88b-495e-835b-ee0cf767f6b5,b200e459-ba87-4641-a73b-e149fac6f9f8,a20ae7f3-1d12-45f8-adbe-2c52d32f40d5,supermarche,FR,63.04,EUR,2026-01-13 21:01:57.578291,21,1,False,False,0,
5d770a9e-f7ba-4bbd-9876-da7c1a520485,749de344-c586-49b7-b458-87fca836e830,db426660-2f97-43fc-b0b4-41e57ddcdb52,supermarche,FR,58.59,EUR,2026-01-13 13:38:16.178291,13,1,True,False,0,
8af18b89-13d8-444f-a1e6-23ec842b9b19,a2fcfea3-95be-469e-b6bc-6012c4d3de3b,3d5e9996-64cb-471c-9675-213445d7e677,supermarche,FR,78.23,EUR,2026-01-13 22:12:37.778291,22,1,False,False,0,
8db5920a-5b22-4c26-a1e9-7107187ca797,a2fcfea3-95be-469e-b6bc-6012c4d3de3b,047024c7-d2e9-44e6-822c-e3af28dc6b2e,carburant,FR,116.28,EUR,2026-01-13 08:30:54.378291,8,1,True,False,0,
1f5b22dd-a2e4-45d7-9e3a-012d6a5a2c68,7bba2683-2dc0-4c5b-b615-2cb493642b4a,43543e62-7c6f-4359-b1c7-542f357dd77b,supermarche,FR,100.18,EUR,2026-01-13 08:11:32.978291,8,1,False,False,0,
ace71e95-6bf0-4834-8b2c-dcddbbca26e2,3f8bd99a-4975-4571-9b41-4b077c357cb7,1fb50790-8164-4715-a8b2-3c674c9ea6a5,pharmacie,ES,12.68,EUR,2026-01-13 13:16:03.578291,13,1,True,True,0,
68194da1-842d-4c04-bd67-c32ea14c2966,9ebc46ff-6fa8-45e9-ba90-a54469dc7545,89692f87-c8dd-4e41-ac04-f1a6bddf5225,carburant,FR,114.41,EUR,2026-01-13 20:56:39.178291,20,1,True,False,0,
0d81e855-e9c6-4ce9-a7b9-492f0322b312,78185c5c-abfc-4484-b486-6f327aa92797,78b8f381-a8e7-48f3-9e7f-3c1571d7a250,restaurant,FR,41.26,EUR,2026-01-13 06:18:58.778291,6,1,True,False,0,
e6f38d8d-deb3-4a8d-8b33-80132096f573,f4dc8d28-85ad-4483-bce2-e591e3525238,935f4e39-1d2d-487a-82f0-3502d60b23ed,supermarche,FR,92.48,EUR,2026-01-13 09:46:22.378291,9,1,False,False,0,
99f015c2-ce2c-4e9f-8775-e126d6f0bee7,6183b6d8-05ea-4d0e-a022-1628e2ce1857,1fb50790-8164-4715-a8b2-3c674c9ea6a5,pharmacie,ES,89.0,EUR,2026-01-13 15:30:59.978291,15,1,True,True,0,
30edf4a2-a802-4b41-ae54-0baf79a6eda2,8dbd5679-b5da-4a66-99c6-0c93c8b2fba4,c560defc-f8bf-4b68-81f9-c8cec4549fec,supermarche,FR,20.54,EUR,2026-01-13 14:19:32.578291,14,1,True,False,0,
31f3bc71-34e9-43eb-8853-c56b0c9e550a,a0abeceb-505c-4210-b29d-e7a6de61b387,b353c871-379b-4e26-99d5-5be889911d0b,ecommerce,FR,116.78,EUR,2026-01-13 20:47:50.178291,20,1,True,False,0,
9251fa0e-f6a5-4aba-8b38-8895dc5665a9,b200e459-ba87-4641-a73b-e149fac6f9f8,5cd99dec-54d8-4c16-be66-08068db47634,restaurant,BE,24.37,EUR,2026-01-13 13:09:12.778291,13,1,False,True,0,
d0d1eb97-d235-49ea-9d79-80fa7a84331d,130cacb7-e21e-4310-812d-48d1ef9b1923,2a3a52f6-c242-4607-b563-158f31431e6b,restaurant,FR,3.64,EUR,2026-01-13 09:38:04.378291,9,1,True,False,0,
5be88e15-48c7-4e95-ad10-d1ded8efea50,9d1c1509-50ad-485f-849a-310df47c10a7,89692f87-c8dd-4e41-ac04-f1a6bddf5225,carburant,FR,88.67,EUR,2026-01-13 10:39:39.978291,10,1,False,False,0,
09a2ad24-1773-4669-b7fa-d3eb6995cc7c,4a9bac78-603d-4bee-a945-347ee80268d8,87690bbe-3844-420e-8ee5-145cf0dc710a,supermarche,FR,165.46,EUR,2026-01-13 08:48:12.578291,8,1,False,False,0,
afc1577e-c71a-485e-a9d3-f36f79cd2cf2,74085e5e-ddbd-4462-a697-827a4f843b68,3db292a6-a9fd-40fb-918a-bf6d080be219,luxe,FR,1.0,EUR,2026-01-13 17:11:54.178291,17,1,False,False,0,
38370491-4fe8-463f-977f-1dddab7d926a,b699c9c4-b55d-4e69-891d-fd310a4b05e8,ff7ac08d-16cf-4110-86b8-700af95460bd,ecommerce,FR,117.09,EUR,2026-01-13 12:04:46.778291,12,1,True,False,0,
085f2418-6d4e-426f-b966-5dfeefeee443,fef53c47-50d1-41c5-9bc4-8615edf2e824,d0081b82-ae4d-4f7f-a33d-79dc97eecb67,luxe,FR,1120.27,EUR,2026-01-13 18:19:09.378291,18,1,True,False,0,
22aab7bc-a4fa-4d8c-b772-d603f3c64e25,4143ab01-6888-4d0d-9139-def5c37ca607,2f5c25e0-64e3-4821-8982-90923d23fc3c,electronique,FR,374.62,EUR,2026-01-13 14:10:45.978291,14,1,True,False,0,
7f4a807f-12c3-4b77-b435-cf7a9363a81b,dae5eaf3-f653-4fc8-9bc7-2c4a13ad7b21,9b03d7e7-ec52-4cfc-ae18-0a49365a8d26,transport,BE,51.04,EUR,2026-01-13 00:19:28.578291,0,1,True,True,0,
013ab371-b250-45a6-af21-8333e2034e9a,ba004c2b-8342-4385-ae6c-184c5721d937,f74fa174-c09c-402a-92ff-e41c85310efd,ecommerce,FR,3.07,EUR,2026-01-13 10:18:06.178291,10,1,True,False,0,
299832b1-f86a-4c12-8499-d40bfa191cd2,413fa2f9-f5a0-43fe-8bd7-a4c9be2e399e,0e0da872-5cd6-46dd-999a-53361fb46e93,electronique,FR,396.56,EUR,2026-01-13 16:47:19.778291,16,1,False,False,0,
a783e5b8-a1dd-4ef2-adc0-8a13f88a7d29,8d61b63d-ef60-4554-ab41-5805ada689d3,2e7b1b32-cbc9-4c72-b9cb-63eee79da373,ecommerce,FR,51.89,EUR,2026-01-13 18:51:32.378291,18,1,True,False,0,
0d70da5a-5582-4ed4-81db-79ca2550caf6,fc657939-4049-4f25-9788-bb23a4965b1b,6e394042-5b55-49ff-a09c-1e8057ca8071,carburant,FR,25.25,EUR,2026-01-13 16:18:38.978291,16,1,True,False,0,
6f470558-316f-4929-8ceb-49ec19a2fa9f,43faae7c-dfb1-44ac-a1c9-037e6e9a74c9,c5d1930c-d4f3-496a-a7e6-1dd93003fb55,restaurant,FR,58.89,EUR,2026-01-13 16:14:56.578291,16,1,False,False,0,
c33f4d57-138a-4404-9b63-2a40bcf28699,2b3cdc0e-b11a-4c23-b3b0-b44dbd12a06e,3e97b37f-4c0e-4b59-bbb6-0b8d004409ca,supermarche,FR,103.34,EUR,2026-01-13 08:28:25.178291,8,1,False,False,0,
2785f117-6c2b-4201-b63d-077507fac300,d4381afa-6ab9-482a-98de-79ab0ad6ead2,e8c9210a-1f65-4969-a55b-22e8f7b677e8,pharmacie,DE,46.55,EUR,2026-01-13 07:16:24.778291,7,1,True,True,0,
f278a83a-ebf6-4c86-9bde-7074e0fb0ae4,91d34509-ef69-4fa9-8cc2-4a9433ff78ec,4ab3213d-17cf-4e16-b31f-5b6b977cbb57,supermarche,FR,74.16,EUR,2026-01-13 19:25:06.378291,19,1,True,False,0,
9b92b9d8-925d-47e2-9873-a5e5bc218dcb,128c2cd2-0171-4a4a-9eaa-6845f41d2339,b366ca43-346f-4085-846a-841cc8398773,restaurant,FR,56.49,EUR,2026-01-13 15:13:10.978291,15,1,False,False,0,
8f25c7f1-93d9-484f-a770-67a5ace66e64,c206e5e4-cfd6-4a75-aa2c-a3bcb0362646,dd3834bb-4c5a-447a-b944-0c65829d334d,pharmacie,FR,51.73,EUR,2026-01-13 16:44:22.578291,16,1,False,False,0,
cfe00887-2c4b-4d4a-bfcc-0dcdb4d10cf3,f3d1ae96-8406-477c-ae92-405184b4eaa2,f6954b85-e5de-4b71-a930-052aff0e7e78,electronique,DE,530.8,EUR,2026-01-13 06:14:42.178291,6,1,False,True,0,
f9a809d2-eca8-4eeb-bf8f-e02796fc1683,7e3cb909-29bc-4a2b-8d9c-9d2a9c4dbc9c,aef9fef0-bfbc-4e01-b0ac-197f3a0c2ebe,supermarche,FR,53.1,EUR,2026-01-13 12:53:28.778291,12,1,False,False,0,
8b8ac82a-1ff6-41c7-ab87-29f2ed25c631,6ea591ab-83e5-4f60-8f08-ae47b2e256a6,0824b492-7b08-4055-9cdd-25ee16e862a9,ecommerce,FR,238.08,EUR,2026-01-13 22:46:24.378291,22,1,True,False,0,
e4b69b15-bb6d-4233-b2bc-43864756339c,3cc0d285-cbaa-4965-89e5-766a71a4eb4c,17987a87-8983-4d5b-a3d8-01802e3ee818,supermarche,FR,77.83,EUR,2026-01-13 17:22:27.978291,17,1,False,False,0,
3f025be9-5abe-4366-a4fd-8137546e07a0,9fdde8a1-e67b-4d40-aa6d-b61e80a6b19f,77e6e5ed-4997-43cf-8098-50573660b30c,transport,FR,61.79,EUR,2026-01-13 12:49:47.578291,12,1,True,False,0,
6f1b0aa1-8338-46e1-b7b4-41739d687fe1,bc9175db-29de-4d0c-9844-e9408f59b797,4fefff60-d00d-4cb7-b581-bfaaded36c0f,ecommerce,FR,5.69,EUR,2026-01-13 23:38:58.178291,23,1,False,False,0,
53151711-92c5-41f7-920f-b821ceb828e2,88e6c422-4a3b-4a09-ad11-2c7cc2a512da,935f4e39-1d2d-487a-82f0-3502d60b23ed,supermarche,FR,76.48,EUR,2026-01-13 14:54:56.778291,14,1,False,False,0,
0f4410f6-193e-454d-83c9-9f9b34250ffb,11f55f83-3b6f-4da9-8467-d8a102265d5b,0cc672c9-fec1-4fc1-bb8f-4c14246d5166,carburant,FR,59.2,EUR,2026-01-13 15:45:38.378291,15,1,False,False,0,
